,Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex,NewColumn,TimeSecs
1752,14,57,150,0,n,1360,1,21,M,280,1.36
1753,14,58,100,0,b,2405,0,21,M,280,2.405
1754,14,59,150,1,b,1928,1,21,M,280,1.928
1755,14,60,100,1,n,1493,0,21,M,280,1.493
1756,14,61,0,1,b,906,1,21,M,280,0.906
1757,14,62,0,0,n,1907,1,21,M,280,1.907
1758,14,63,50,0,n,1270,1,21,M,280,1.27
1759,14,64,50,1,b,1078,1,21,M,280,1.078
1760,14,65,150,0,n,1488,1,21,M,280,1.488
1761,14,66,0,1,b,1016,1,21,M,280,1.016
1762,14,67,150,1,b,1272,1,21,M,280,1.272
1763,14,68,0,0,n,936,1,21,M,280,0.936
1764,14,69,50,0,n,1471,1,21,M,280,1.471
1765,14,70,50,1,b,1086,1,21,M,280,1.086
1766,14,71,100,1,b,1415,1,21,M,280,1.415
1767,14,72,100,0,b,2472,0,21,M,280,2.472
1768,14,73,100,1,b,1047,1,21,M,280,1.047
1769,14,74,100,0,n,1089,1,21,M,280,1.089
1770,14,75,150,1,b,2343,1,21,M,280,2.343
1771,14,76,0,0,n,1734,1,21,M,280,1.734
1772,14,77,0,1,b,1435,1,21,M,280,1.435
1773,14,78,50,1,n,1845,0,21,M,280,1.845
1774,14,79,50,0,n,1051,1,21,M,280,1.051
1775,14,80,150,0,n,2309,1,21,M,280,2.309
1776,14,81,50,0,n,1838,1,21,M,280,1.838
1777,14,82,0,1,b,845,1,21,M,280,0.845
1778,14,83,150,0,n,1296,1,21,M,280,1.296
1779,14,84,50,1,b,2126,1,21,M,280,2.126
1780,14,85,100,1,b,1476,1,21,M,280,1.476
1781,14,86,0,0,n,1291,1,21,M,280,1.291
1782,14,87,150,1,b,2337,1,21,M,280,2.337
1783,14,88,100,0,n,1207,1,21,M,280,1.207
1784,14,89,100,0,n,2235,1,21,M,280,2.235
1785,14,90,50,1,b,1060,1,21,M,280,1.06
1786,14,91,0,1,b,852,1,21,M,280,0.852
1787,14,92,150,1,b,1403,1,21,M,280,1.403
1788,14,93,150,0,n,894,1,21,M,280,0.894
1789,14,94,50,0,n,1061,1,21,M,280,1.061
1790,14,95,100,1,b,1168,1,21,M,280,1.168
1791,14,96,0,0,n,1354,1,21,M,280,1.354
1792,25,1,0,0,b,1557,0,28,M,500,1.557
1793,25,2,150,0,n,942,1,28,M,500,0.942
1794,25,3,150,1,b,1925,1,28,M,500,1.925
1795,25,4,100,1,n,1738,0,28,M,500,1.738
1796,25,5,50,1,b,1803,1,28,M,500,1.803
1797,25,6,50,0,n,1452,1,28,M,500,1.452
1798,25,7,100,0,b,2638,0,28,M,500,2.638
1799,25,8,0,1,b,1057,1,28,M,500,1.057
1800,25,9,150,0,b,2889,0,28,M,500,2.889
1801,25,10,150,1,b,1751,1,28,M,500,1.751
1802,25,11,50,0,n,2089,1,28,M,500,2.089
1803,25,12,0,0,n,1307,1,28,M,500,1.307
1804,25,13,0,1,b,780,1,28,M,500,0.78
1805,25,14,100,0,n,1334,1,28,M,500,1.334
1806,25,15,100,1,b,2008,1,28,M,500,2.008
1807,25,16,50,1,b,960,1,28,M,500,0.96
1808,25,17,100,0,n,2617,1,28,M,500,2.617
1809,25,18,150,1,b,1576,1,28,M,500,1.576
1810,25,19,50,0,n,1096,1,28,M,500,1.096
1811,25,20,50,1,b,753,1,28,M,500,0.753
1812,25,21,100,0,n,1376,1,28,M,500,1.376
1813,25,22,0,0,b,727,0,28,M,500,0.727
1814,25,23,0,1,b,1101,1,28,M,500,1.101
1815,25,24,150,0,b,2024,0,28,M,500,2.024
1816,25,25,150,0,n,3342,1,28,M,500,3.342
1817,25,26,50,0,n,2179,1,28,M,500,2.179
1818,25,27,50,1,n,2593,0,28,M,500,2.593
1819,25,28,100,1,n,1385,0,28,M,500,1.385
1820,25,29,0,1,b,858,1,28,M,500,0.858
1821,25,30,0,0,n,1377,1,28,M,500,1.377
1822,25,31,150,1,n,2191,0,28,M,500,2.191
1823,25,32,100,0,n,2176,1,28,M,500,2.176
1824,25,33,50,1,b,1620,1,28,M,500,1.62
1825,25,34,100,1,b,3741,1,28,M,500,3.741
1826,25,35,150,1,b,1636,1,28,M,500,1.636
1827,25,36,0,0,n,1498,1,28,M,500,1.498
1828,25,37,100,1,b,2515,1,28,M,500,2.515
1829,25,38,150,0,b,2625,0,28,M,500,2.625
1830,25,39,0,1,b,1122,1,28,M,500,1.122
1831,25,40,50,0,n,1121,1,28,M,500,1.121
1832,25,41,150,1,b,2887,1,28,M,500,2.887
1833,25,42,0,0,n,1141,1,28,M,500,1.141
1834,25,43,100,1,n,1797,0,28,M,500,1.797
1835,25,44,150,0,n,2008,1,28,M,500,2.008
1836,25,45,50,0,n,1265,1,28,M,500,1.265
1837,25,46,100,0,n,1765,1,28,M,500,1.765
1838,25,47,0,1,b,791,1,28,M,500,0.791
1839,25,48,50,1,b,1806,1,28,M,500,1.806
1840,25,49,100,0,n,2403,1,28,M,500,2.403
1841,25,50,150,0,n,2147,1,28,M,500,2.147
1842,25,51,0,1,b,1312,1,28,M,500,1.312
1843,25,52,0,0,n,1077,1,28,M,500,1.077
1844,25,53,100,1,b,2701,1,28,M,500,2.701
1845,25,54,50,0,n,1395,1,28,M,500,1.395
1846,25,55,150,1,n,1694,0,28,M,500,1.694
1847,25,56,50,1,b,1220,1,28,M,500,1.22
1848,25,57,150,0,n,791,1,28,M,500,0.791
1849,25,58,100,0,n,1663,1,28,M,500,1.663
1850,25,59,150,1,b,1883,1,28,M,500,1.883
1851,25,60,100,1,n,1367,0,28,M,500,1.367
1852,25,61,0,1,b,884,1,28,M,500,0.884
1853,25,62,0,0,n,1410,1,28,M,500,1.41
1854,25,63,50,0,n,1050,1,28,M,500,1.05
1855,25,64,50,1,b,867,1,28,M,500,0.867
1856,25,65,150,0,n,1748,1,28,M,500,1.748
1857,25,66,0,1,b,936,1,28,M,500,0.936
1858,25,67,150,1,b,1879,1,28,M,500,1.879
1859,25,68,0,0,n,921,1,28,M,500,0.921
1860,25,69,50,0,n,1681,1,28,M,500,1.681
1861,25,70,50,1,b,1305,1,28,M,500,1.305
1862,25,71,100,1,b,1749,1,28,M,500,1.749
1863,25,72,100,0,n,2947,1,28,M,500,2.947
1864,25,73,100,1,b,1510,1,28,M,500,1.51
1865,25,74,100,0,n,1885,1,28,M,500,1.885
1866,25,75,150,1,n,2437,0,28,M,500,2.437
1867,25,76,0,0,n,2471,1,28,M,500,2.471
1868,25,77,0,1,b,1886,1,28,M,500,1.886
1869,25,78,50,1,b,1454,1,28,M,500,1.454
1870,25,79,50,0,n,955,1,28,M,500,0.955
1871,25,80,150,0,n,2196,1,28,M,500,2.196
1872,25,81,50,0,n,1520,1,28,M,500,1.52
1873,25,83,150,0,n,3003,1,28,M,500,3.003
1874,25,84,50,1,b,2171,1,28,M,500,2.171
1875,25,85,100,1,b,2085,1,28,M,500,2.085
1876,25,86,0,0,b,923,0,28,M,500,0.923
1877,25,87,150,1,n,2995,0,28,M,500,2.995
1878,25,88,100,0,n,3119,1,28,M,500,3.119
1879,25,89,100,0,n,1817,1,28,M,500,1.817
1880,25,90,50,1,b,1420,1,28,M,500,1.42
1881,25,92,150,1,n,1601,0,28,M,500,1.601
1882,25,93,150,0,n,2926,1,28,M,500,2.926
1883,25,94,50,0,n,1216,1,28,M,500,1.216
1884,25,95,100,1,b,2064,1,28,M,500,2.064
1885,25,96,0,0,n,1730,1,28,M,500,1.73
1886,30,1,0,0,n,4032,1,24,F,600,4.032
1887,30,2,150,0,n,7398,1,24,F,600,7.398
1888,30,3,150,1,b,4936,1,24,F,600,4.936
1889,30,4,100,1,b,6965,1,24,F,600,6.965
1890,30,5,50,1,b,2697,1,24,F,600,2.697
1891,30,6,50,0,n,5159,1,24,F,600,5.159
1892,30,8,0,1,b,1531,1,24,F,600,1.531
1893,30,9,150,0,n,6920,1,24,F,600,6.92
1894,30,10,150,1,n,2878,0,24,F,600,2.878
1895,30,11,50,0,n,4503,1,24,F,600,4.503
1896,30,12,0,0,b,1626,0,24,F,600,1.626
1897,30,13,0,1,b,1612,1,24,F,600,1.612
1898,30,14,100,0,n,3052,1,24,F,600,3.052
1899,30,15,100,1,b,2775,1,24,F,600,2.775
1900,30,16,50,1,b,2035,1,24,F,600,2.035
1901,30,18,150,1,b,2959,1,24,F,600,2.959
1902,30,19,50,0,n,4585,1,24,F,600,4.585
1903,30,20,50,1,b,1508,1,24,F,600,1.508
1904,30,21,100,0,n,5709,1,24,F,600,5.709
1905,30,22,0,0,n,1857,1,24,F,600,1.857
1906,30,23,0,1,b,1202,1,24,F,600,1.202
1907,30,25,150,0,n,2932,1,24,F,600,2.932
1908,30,26,50,0,n,1774,1,24,F,600,1.774
1909,30,27,50,1,n,2656,0,24,F,600,2.656
1910,30,28,100,1,b,5120,1,24,F,600,5.12
1911,30,29,0,1,b,1585,1,24,F,600,1.585
1912,30,30,0,0,n,1682,1,24,F,600,1.682
1913,30,31,150,1,n,2661,0,24,F,600,2.661
1914,30,32,100,0,n,6347,1,24,F,600,6.347
1915,30,33,50,1,b,1776,1,24,F,600,1.776
1916,30,34,100,1,b,3108,1,24,F,600,3.108
1917,30,36,0,0,n,1341,1,24,F,600,1.341
1918,30,37,100,1,b,1787,1,24,F,600,1.787
1919,30,38,150,0,n,4508,1,24,F,600,4.508
1920,30,39,0,1,b,1210,1,24,F,600,1.21
1921,30,40,50,0,n,1455,1,24,F,600,1.455
1922,30,41,150,1,b,4860,1,24,F,600,4.86
1923,30,42,0,0,n,1792,1,24,F,600,1.792
1924,30,43,100,1,b,2276,1,24,F,600,2.276
1925,30,44,150,0,n,4142,1,24,F,600,4.142
1926,30,45,50,0,n,2645,1,24,F,600,2.645
1927,30,46,100,0,n,4938,1,24,F,600,4.938
1928,30,47,0,1,b,1018,1,24,F,600,1.018
1929,30,48,50,1,b,1362,1,24,F,600,1.362
1930,30,49,100,0,n,2057,1,24,F,600,2.057
1931,30,50,150,0,n,2642,1,24,F,600,2.642
1932,30,51,0,1,b,1304,1,24,F,600,1.304
1933,30,52,0,0,n,1875,1,24,F,600,1.875
1934,30,53,100,1,b,6751,1,24,F,600,6.751
1935,30,54,50,0,n,1338,1,24,F,600,1.338
1936,30,56,50,1,b,1491,1,24,F,600,1.491
1937,30,57,150,0,n,4117,1,24,F,600,4.117
1938,30,58,100,0,n,3418,1,24,F,600,3.418
1939,30,59,150,1,b,2459,1,24,F,600,2.459
1940,30,60,100,1,b,2372,1,24,F,600,2.372
1941,30,61,0,1,b,1293,1,24,F,600,1.293
1942,30,62,0,0,n,1098,1,24,F,600,1.098
1943,30,63,50,0,n,7027,1,24,F,600,7.027
1944,30,64,50,1,b,1595,1,24,F,600,1.595
1945,30,65,150,0,n,3319,1,24,F,600,3.319
1946,30,66,0,1,b,971,1,24,F,600,0.971
1947,30,67,150,1,b,3854,1,24,F,600,3.854
1948,30,68,0,0,n,1257,1,24,F,600,1.257
1949,30,69,50,0,n,1381,1,24,F,600,1.381
1950,30,70,50,1,b,1118,1,24,F,600,1.118
1951,30,71,100,1,b,2399,1,24,F,600,2.399
1952,30,72,100,0,n,5052,1,24,F,600,5.052
1953,30,73,100,1,b,2526,1,24,F,600,2.526
1954,30,74,100,0,n,6902,1,24,F,600,6.902
1955,30,75,150,1,b,6613,1,24,F,600,6.613
1956,30,76,0,0,n,2570,1,24,F,600,2.57
1957,30,77,0,1,b,2942,1,24,F,600,2.942
1958,30,78,50,1,b,5172,1,24,F,600,5.172
1959,30,79,50,0,n,1184,1,24,F,600,1.184
1960,30,80,150,0,n,6067,1,24,F,600,6.067
1961,30,81,50,0,n,4803,1,24,F,600,4.803
1962,30,82,0,1,b,952,1,24,F,600,0.952
1963,30,83,150,0,n,4471,1,24,F,600,4.471
1964,30,84,50,1,b,2133,1,24,F,600,2.133
1965,30,85,100,1,b,3389,1,24,F,600,3.389
1966,30,86,0,0,n,6410,1,24,F,600,6.41
1967,30,87,150,1,b,2950,1,24,F,600,2.95
1968,30,88,100,0,n,5319,1,24,F,600,5.319
1969,30,89,100,0,n,3553,1,24,F,600,3.553
1970,30,90,50,1,b,2700,1,24,F,600,2.7
1971,30,91,0,1,b,1319,1,24,F,600,1.319
1972,30,92,150,1,b,3370,1,24,F,600,3.37
1973,30,93,150,0,n,5478,1,24,F,600,5.478
1974,30,94,50,0,n,1410,1,24,F,600,1.41
1975,30,95,100,1,b,2024,1,24,F,600,2.024
1976,30,96,0,0,n,4951,1,24,F,600,4.951
1977,21,1,0,0,n,2463,1,33,M,420,2.463
1978,21,2,150,0,b,2221,0,33,M,420,2.221
1979,21,3,150,1,b,1269,1,33,M,420,1.269
1980,21,4,100,1,n,4574,0,33,M,420,4.574
1981,21,5,50,1,b,3313,1,33,M,420,3.313
1982,21,6,50,0,n,1958,1,33,M,420,1.958
1983,21,7,100,0,b,1941,0,33,M,420,1.941
1984,21,8,0,1,b,1025,1,33,M,420,1.025
1985,21,9,150,0,b,1828,0,33,M,420,1.828
1986,21,10,150,1,b,1764,1,33,M,420,1.764
1987,21,11,50,0,n,1857,1,33,M,420,1.857
1988,21,12,0,0,n,1229,1,33,M,420,1.229
1989,21,13,0,1,b,1216,1,33,M,420,1.216
1990,21,14,100,0,b,1766,0,33,M,420,1.766
1991,21,15,100,1,b,1527,1,33,M,420,1.527
1992,21,16,50,1,b,2082,1,33,M,420,2.082
1993,21,17,100,0,b,1813,0,33,M,420,1.813
1994,21,18,150,1,b,1849,1,33,M,420,1.849
1995,21,19,50,0,b,1619,0,33,M,420,1.619
1996,21,20,50,1,n,2363,0,33,M,420,2.363
1997,21,21,100,0,n,1959,1,33,M,420,1.959
1998,21,22,0,0,n,1482,1,33,M,420,1.482
1999,21,23,0,1,b,1218,1,33,M,420,1.218
2000,21,24,150,0,b,1605,0,33,M,420,1.605
2001,21,25,150,0,n,1445,1,33,M,420,1.445
2002,21,26,50,0,n,1760,1,33,M,420,1.76
2003,21,27,50,1,n,2003,0,33,M,420,2.003
2004,21,28,100,1,n,2182,0,33,M,420,2.182
2005,21,29,0,1,b,1353,1,33,M,420,1.353
2006,21,30,0,0,n,1357,1,33,M,420,1.357
2007,21,31,150,1,b,2082,1,33,M,420,2.082
2008,21,32,100,0,b,2227,0,33,M,420,2.227
2009,21,33,50,1,b,1901,1,33,M,420,1.901
2010,21,34,100,1,n,2362,0,33,M,420,2.362
2011,21,35,150,1,n,1465,0,33,M,420,1.465
2012,21,36,0,0,n,1711,1,33,M,420,1.711
2013,21,37,100,1,n,1861,0,33,M,420,1.861
2014,21,38,150,0,b,2311,0,33,M,420,2.311
2015,21,39,0,1,b,1118,1,33,M,420,1.118
2016,21,40,50,0,n,875,1,33,M,420,0.875
2017,21,41,150,1,b,1123,1,33,M,420,1.123
2018,21,42,0,0,n,1031,1,33,M,420,1.031
2019,21,43,100,1,b,1491,1,33,M,420,1.491
2020,21,44,150,0,b,1242,0,33,M,420,1.242
2021,21,45,50,0,n,906,1,33,M,420,0.906
2022,21,46,100,0,b,1206,0,33,M,420,1.206
2023,21,47,0,1,b,1009,1,33,M,420,1.009
2024,21,48,50,1,b,1634,1,33,M,420,1.634
2025,21,49,100,0,b,1564,0,33,M,420,1.564
2026,21,50,150,0,b,1541,0,33,M,420,1.541
2027,21,51,0,1,b,1528,1,33,M,420,1.528
2028,21,52,0,0,n,1182,1,33,M,420,1.182
2029,21,53,100,1,b,1469,1,33,M,420,1.469
2030,21,54,50,0,n,984,1,33,M,420,0.984
2031,21,55,150,1,n,1583,0,33,M,420,1.583
2032,21,56,50,1,b,1519,1,33,M,420,1.519
2033,21,57,150,0,n,805,1,33,M,420,0.805
2034,21,58,100,0,b,1265,0,33,M,420,1.265
2035,21,59,150,1,b,1386,1,33,M,420,1.386
2036,21,60,100,1,b,1256,1,33,M,420,1.256
2037,21,61,0,1,b,811,1,33,M,420,0.811
2038,21,63,50,0,n,769,1,33,M,420,0.769
2039,21,64,50,1,b,1644,1,33,M,420,1.644
2040,21,65,150,0,n,2092,1,33,M,420,2.092
2041,21,66,0,1,b,1004,1,33,M,420,1.004
2042,21,67,150,1,b,1623,1,33,M,420,1.623
2043,21,68,0,0,n,1448,1,33,M,420,1.448
2044,21,69,50,0,n,1170,1,33,M,420,1.17
2045,21,70,50,1,b,1277,1,33,M,420,1.277
2046,21,71,100,1,b,1579,1,33,M,420,1.579
2047,21,72,100,0,n,2306,1,33,M,420,2.306
2048,21,73,100,1,b,1460,1,33,M,420,1.46
2049,21,74,100,0,n,2511,1,33,M,420,2.511
2050,21,75,150,1,n,1670,0,33,M,420,1.67
2051,21,76,0,0,n,1908,1,33,M,420,1.908
2052,21,77,0,1,b,856,1,33,M,420,0.856
2053,21,78,50,1,n,2949,0,33,M,420,2.949
2054,21,79,50,0,n,1526,1,33,M,420,1.526
2055,21,80,150,0,b,2380,0,33,M,420,2.38
2056,21,81,50,0,b,1449,0,33,M,420,1.449
2057,21,83,150,0,n,2108,1,33,M,420,2.108
2058,21,84,50,1,b,1914,1,33,M,420,1.914
2059,21,85,100,1,b,1751,1,33,M,420,1.751
2060,21,86,0,0,n,1347,1,33,M,420,1.347
2061,21,87,150,1,b,1554,1,33,M,420,1.554
2062,21,88,100,0,n,2495,1,33,M,420,2.495
2063,21,89,100,0,b,1606,0,33,M,420,1.606
2064,21,90,50,1,b,1030,1,33,M,420,1.03
2065,21,91,0,1,b,737,1,33,M,420,0.737
2066,21,92,150,1,b,2870,1,33,M,420,2.87
2067,21,93,150,0,n,1754,1,33,M,420,1.754
2068,21,94,50,0,n,1488,1,33,M,420,1.488
2069,21,95,100,1,b,1049,1,33,M,420,1.049
2070,21,96,0,0,b,1248,0,33,M,420,1.248
2071,53,1,0,0,n,4154,1,18,F,1060,4.154
2072,53,2,150,0,n,6057,1,18,F,1060,6.057
2073,53,3,150,1,b,3990,1,18,F,1060,3.99
2074,53,4,100,1,b,6167,1,18,F,1060,6.167
2075,53,5,50,1,b,6694,1,18,F,1060,6.694
2076,53,6,50,0,b,7093,0,18,F,1060,7.093
2077,53,7,100,0,n,3670,1,18,F,1060,3.67
2078,53,8,0,1,b,2749,1,18,F,1060,2.749
2079,53,9,150,0,n,4390,1,18,F,1060,4.39
2080,53,11,50,0,b,3627,0,18,F,1060,3.627
2081,53,12,0,0,n,2604,1,18,F,1060,2.604
2082,53,13,0,1,n,1430,0,18,F,1060,1.43
2083,53,14,100,0,n,4655,1,18,F,1060,4.655
2084,53,15,100,1,b,5774,1,18,F,1060,5.774
2085,53,16,50,1,b,3560,1,18,F,1060,3.56
2086,53,17,100,0,b,5047,0,18,F,1060,5.047
2087,53,18,150,1,b,3863,1,18,F,1060,3.863
2088,53,19,50,0,n,4340,1,18,F,1060,4.34
2089,53,20,50,1,b,4212,1,18,F,1060,4.212
2090,53,21,100,0,n,3959,1,18,F,1060,3.959
2091,53,22,0,0,n,3251,1,18,F,1060,3.251
2092,53,23,0,1,b,2428,1,18,F,1060,2.428
2093,53,24,150,0,n,6320,1,18,F,1060,6.32
2094,53,25,150,0,n,2609,1,18,F,1060,2.609
2095,53,26,50,0,n,5120,1,18,F,1060,5.12
2096,53,27,50,1,b,4838,1,18,F,1060,4.838
2097,53,28,100,1,b,3687,1,18,F,1060,3.687
2098,53,29,0,1,b,1701,1,18,F,1060,1.701
2099,53,30,0,0,n,7263,1,18,F,1060,7.263
2100,53,31,150,1,b,5701,1,18,F,1060,5.701
2101,53,32,100,0,n,4324,1,18,F,1060,4.324
2102,53,33,50,1,b,4838,1,18,F,1060,4.838
2103,53,34,100,1,b,7398,1,18,F,1060,7.398
2104,53,35,150,1,b,6279,1,18,F,1060,6.279
2105,53,37,100,1,n,7027,0,18,F,1060,7.027
2106,53,39,0,1,b,2783,1,18,F,1060,2.783
2107,53,40,50,0,n,2442,1,18,F,1060,2.442
2108,53,42,0,0,n,5656,1,18,F,1060,5.656
2109,53,43,100,1,b,5367,1,18,F,1060,5.367
2110,53,44,150,0,n,3757,1,18,F,1060,3.757
2111,53,45,50,0,b,6255,0,18,F,1060,6.255
2112,53,46,100,0,n,3294,1,18,F,1060,3.294
2113,53,47,0,1,b,2413,1,18,F,1060,2.413
2114,53,48,50,1,b,3852,1,18,F,1060,3.852
2115,53,49,100,0,b,2635,0,18,F,1060,2.635
2116,53,50,150,0,n,3941,1,18,F,1060,3.941
2117,53,51,0,1,b,1277,1,18,F,1060,1.277
2118,53,52,0,0,n,2790,1,18,F,1060,2.79
2119,53,53,100,1,b,2711,1,18,F,1060,2.711
2120,53,54,50,0,n,3012,1,18,F,1060,3.012
2121,53,55,150,1,n,6542,0,18,F,1060,6.542
2122,53,56,50,1,b,2092,1,18,F,1060,2.092
2123,53,57,150,0,n,6007,1,18,F,1060,6.007
2124,53,58,100,0,n,1771,1,18,F,1060,1.771
2125,53,59,150,1,b,6171,1,18,F,1060,6.171
2126,53,60,100,1,b,6306,1,18,F,1060,6.306
2127,53,61,0,1,b,1513,1,18,F,1060,1.513
2128,53,62,0,0,n,2063,1,18,F,1060,2.063
2129,53,63,50,0,n,2290,1,18,F,1060,2.29
2130,53,64,50,1,b,6766,1,18,F,1060,6.766
2131,53,65,150,0,n,2776,1,18,F,1060,2.776
2132,53,66,0,1,b,1335,1,18,F,1060,1.335
2133,53,67,150,1,b,2395,1,18,F,1060,2.395
2134,53,68,0,0,n,5324,1,18,F,1060,5.324
2135,53,69,50,0,n,4259,1,18,F,1060,4.259
2136,53,70,50,1,b,3966,1,18,F,1060,3.966
2137,53,71,100,1,b,6756,1,18,F,1060,6.756
2138,53,72,100,0,n,4711,1,18,F,1060,4.711
2139,53,73,100,1,b,3654,1,18,F,1060,3.654
2140,53,74,100,0,n,4631,1,18,F,1060,4.631
2141,53,75,150,1,b,3310,1,18,F,1060,3.31
2142,53,76,0,0,n,5455,1,18,F,1060,5.455
2143,53,77,0,1,b,6546,1,18,F,1060,6.546
2144,53,78,50,1,b,5310,1,18,F,1060,5.31
2145,53,79,50,0,n,1796,1,18,F,1060,1.796
2146,53,80,150,0,n,3030,1,18,F,1060,3.03
2147,53,81,50,0,n,7297,1,18,F,1060,7.297
2148,53,82,0,1,b,1350,1,18,F,1060,1.35
2149,53,83,150,0,n,4000,1,18,F,1060,4
2150,53,84,50,1,b,5634,1,18,F,1060,5.634
2151,53,85,100,1,b,4557,1,18,F,1060,4.557
2152,53,86,0,0,n,4328,1,18,F,1060,4.328
2153,53,88,100,0,n,4088,1,18,F,1060,4.088
2154,53,89,100,0,n,3763,1,18,F,1060,3.763
2155,53,90,50,1,b,1617,1,18,F,1060,1.617
2156,53,91,0,1,b,1206,1,18,F,1060,1.206
2157,53,92,150,1,n,5760,0,18,F,1060,5.76
2158,53,93,150,0,n,2965,1,18,F,1060,2.965
2159,53,94,50,0,n,1723,1,18,F,1060,1.723
2160,53,95,100,1,b,1895,1,18,F,1060,1.895
2161,53,96,0,0,n,2801,1,18,F,1060,2.801
2162,35,1,0,0,n,5076,1,25,F,700,5.076
2163,35,2,150,0,n,3696,1,25,F,700,3.696
2164,35,3,150,1,b,3384,1,25,F,700,3.384
2165,35,4,100,1,b,5059,1,25,F,700,5.059
2166,35,5,50,1,b,3252,1,25,F,700,3.252
2167,35,6,50,0,n,4557,1,25,F,700,4.557
2168,35,8,0,1,b,1712,1,25,F,700,1.712
2169,35,9,150,0,n,6402,1,25,F,700,6.402
2170,35,10,150,1,b,4571,1,25,F,700,4.571
2171,35,11,50,0,n,5753,1,25,F,700,5.753
2172,35,12,0,0,n,2062,1,25,F,700,2.062
2173,35,13,0,1,b,1659,1,25,F,700,1.659
2174,35,14,100,0,n,3863,1,25,F,700,3.863
2175,35,15,100,1,b,2727,1,25,F,700,2.727
2176,35,16,50,1,b,3684,1,25,F,700,3.684
2177,35,17,100,0,n,3684,1,25,F,700,3.684
2178,35,18,150,1,b,3749,1,25,F,700,3.749
2179,35,19,50,0,n,3483,1,25,F,700,3.483
2180,35,20,50,1,b,3458,1,25,F,700,3.458
2181,35,21,100,0,n,3243,1,25,F,700,3.243
2182,35,22,0,0,n,2985,1,25,F,700,2.985
2183,35,23,0,1,b,2124,1,25,F,700,2.124
2184,35,24,150,0,n,4359,1,25,F,700,4.359
2185,35,25,150,0,n,3561,1,25,F,700,3.561
2186,35,26,50,0,n,4413,1,25,F,700,4.413
2187,35,27,50,1,b,5264,1,25,F,700,5.264
2188,35,28,100,1,b,4626,1,25,F,700,4.626
2189,35,29,0,1,b,1233,1,25,F,700,1.233
2190,35,30,0,0,n,2636,1,25,F,700,2.636
2191,35,31,150,1,b,3087,1,25,F,700,3.087
2192,35,32,100,0,n,5358,1,25,F,700,5.358
2193,35,33,50,1,b,2561,1,25,F,700,2.561
2194,35,34,100,1,b,3800,1,25,F,700,3.8
2195,35,35,150,1,n,4707,0,25,F,700,4.707
2196,35,36,0,0,n,1320,1,25,F,700,1.32
2197,35,37,100,1,b,4622,1,25,F,700,4.622
2198,35,38,150,0,n,2560,1,25,F,700,2.56
2199,35,39,0,1,b,1926,1,25,F,700,1.926
2200,35,40,50,0,n,2307,1,25,F,700,2.307
2201,35,41,150,1,b,3298,1,25,F,700,3.298
2202,35,42,0,0,n,1617,1,25,F,700,1.617
2203,35,43,100,1,b,5730,1,25,F,700,5.73
2204,35,44,150,0,n,3011,1,25,F,700,3.011
2205,35,45,50,0,n,2661,1,25,F,700,2.661
2206,35,46,100,0,n,3813,1,25,F,700,3.813
2207,35,47,0,1,b,1495,1,25,F,700,1.495
2208,35,48,50,1,b,2093,1,25,F,700,2.093
2209,35,49,100,0,n,2774,1,25,F,700,2.774
2210,35,50,150,0,n,3036,1,25,F,700,3.036
2211,35,51,0,1,b,1316,1,25,F,700,1.316
2212,35,52,0,0,n,2371,1,25,F,700,2.371
2213,35,53,100,1,b,2489,1,25,F,700,2.489
2214,35,54,50,0,n,1350,1,25,F,700,1.35
2215,35,55,150,1,b,4596,1,25,F,700,4.596
2216,35,56,50,1,b,1200,1,25,F,700,1.2
2217,35,57,150,0,n,3850,1,25,F,700,3.85
2218,35,58,100,0,n,3820,1,25,F,700,3.82
2219,35,59,150,1,b,1494,1,25,F,700,1.494
2220,35,60,100,1,b,2260,1,25,F,700,2.26
2221,35,61,0,1,b,957,1,25,F,700,0.957
2222,35,62,0,0,n,1386,1,25,F,700,1.386
2223,35,63,50,0,n,3780,1,25,F,700,3.78
2224,35,64,50,1,b,1695,1,25,F,700,1.695
2225,35,65,150,0,n,2400,1,25,F,700,2.4
2226,35,66,0,1,b,2242,1,25,F,700,2.242
2227,35,67,150,1,n,1651,0,25,F,700,1.651
2228,35,68,0,0,n,1789,1,25,F,700,1.789
2229,35,69,50,0,n,2945,1,25,F,700,2.945
2230,35,70,50,1,b,1211,1,25,F,700,1.211
2231,35,71,100,1,b,1350,1,25,F,700,1.35
2232,35,72,100,0,n,3468,1,25,F,700,3.468
2233,35,73,100,1,b,2693,1,25,F,700,2.693
2234,35,74,100,0,n,1852,1,25,F,700,1.852
2235,35,75,150,1,b,1452,1,25,F,700,1.452
2236,35,76,0,0,n,3551,1,25,F,700,3.551
2237,35,77,0,1,b,1828,1,25,F,700,1.828
2238,35,78,50,1,b,3211,1,25,F,700,3.211
2239,35,79,50,0,n,1734,1,25,F,700,1.734
2240,35,80,150,0,n,4243,1,25,F,700,4.243
2241,35,81,50,0,n,3023,1,25,F,700,3.023
2242,35,82,0,1,b,970,1,25,F,700,0.97
2243,35,83,150,0,n,2501,1,25,F,700,2.501
2244,35,84,50,1,b,3010,1,25,F,700,3.01
2245,35,85,100,1,b,2821,1,25,F,700,2.821
2246,35,86,0,0,n,1961,1,25,F,700,1.961
2247,35,87,150,1,b,5621,1,25,F,700,5.621
